"","sample_comparison","comm"
"793","peat-sediment",0.107053382154558
"794","sediment",0.0114665638851417
"795","peat-sediment",0.0202351127384852
"796","peat-sediment",0.051840431682405
"797","peat-sediment",0.0312198882250916
"798","peat-sediment",0.00154172287531318
"799","soil-sediment",0.0154172287531317
"800","peat-sediment",0.0290036615918289
"801","peat-sediment",0.0158026594719599
"802","peat-sediment",0.0902871458855271
"803","peat-sediment",0.0811331663133552
"804","sediment",0.146945461553286
"805","sediment",0.0253420697629602
"806","peat-sediment",0.0539603006359607
"807","peat-sediment",0.0714973983426479
"808","soil-sediment",0.0149354403545963
"809","sediment",0.227018693389863
"810","peat-sediment",0.0231258431296975
"811","sediment",0.244074002698015
"812","peat-sediment",0.0215841202543843
"813","sediment",0.00529967238388895
"814","sediment",0.0142609365966467
"815","soil-sediment",0.0284255155135864
"816","soil-sediment",0.0343996916554249
"817","peat-sediment",0.0242821352861823
"818","sediment",0.201965696666024
"819","soil-sediment",0.023896704567354
"820","sediment",0.0412410869146271
"821","peat-sediment",0.083542108306032
"822","peat-sediment",0.0206205434573136
"823","peat-sediment",0.0580073231836578
"824","peat-sediment",0.0297745230294855
"825","sediment",0.119194449797649
"826","peat-sediment",0.0178261707458084
"827","sediment",0.0293890923106571
"828","peat-sediment",0.0860474079784159
"829","sediment",0.238774330314126
"830","peat-sediment",0.0365195606089805
"831","sediment",0.0734245519367893
"832","peat-sediment",0.00520331470418189
"833","soil-sediment",0.0233185584891116
"834","sediment",0.0330506841395259
"835","peat-sediment",0.079495085758335
"836","sediment",0.174311042590094
"837","peat-sediment",0.0426864521102331
"838","peat-sediment",0.0649450761225669
"839","peat-sediment",0.076893428406244
"840","soil-sediment",0.00828676045480825
"841","soil-sediment",0.015995374831374
"842","peat-sediment",0.0243784929658893
"843","peat-sediment",0.0660050105993447
"844","soil-sediment",0.0401811524378493
"845","soil-sediment",0.0124301406822124
"846","soil-sediment",0.0340142609365967
"847","peat-sediment",0.0432645981884756
"848","peat-sediment",0.0560801695895163
"849","peat-sediment",0.0297745230294855
"850","soil-sediment",0.0157063017922529
"851","sediment",0.179225284255155
"852","peat-sediment",0.0320871073424552
"853","soil-sediment",0.0166698785893236
"854","peat-sediment",0.0268837926382732
"855","sediment",0.018597032183465
"856","sediment",0.0723646174600115
"857","soil-sediment",0.0111774908460204
"858","peat-sediment",0.0156099441125458
"859","sediment",0.0143572942763538
"860","peat-sediment",0.0832530352669107
"861","peat-sediment",0.0534785122374253
"862","soil-sediment",0.019946039699364
"863","sediment",0.0466371169782231
"864","soil-sediment",0.0237039892079399
"865","peat-sediment",0.055791096550395
"866","peat-sediment",0.0415301599537483
"867","peat-sediment",0.0417228753131624
"868","sediment",0.102524571208325
"869","sediment",0.0182116014646367
"870","peat-sediment",0.0514550009635768
"871","peat-sediment",0.0472152630564656
"872","sediment",0.150896126421276
"873","peat-sediment",0.0476970514550009
"874","sediment",0.190884563499711
"875","peat-sediment",0.0717864713817691
"876","peat-sediment",0.0406629408363847
"877","sediment",0.19849682019657
"878","peat-sediment",0.0247639236847177
"879","peat-sediment",0.0989593370591636
"880","sediment",0.191751782617075
"881","peat-sediment",0.0654268645211024
"882","peat-sediment",0.00115629215648483
"883","peat-sediment",0.0126228560416265
"884","peat-sediment",0.0566583156677587
"885","peat-sediment",0.0521295047215263
"886","soil-sediment",0.0233185584891116
"887","sediment",0.132299094237811
"888","peat-sediment",0.0672576604355367
"889","soil-sediment",0.0150317980343033
"890","sediment",0.313644247446522
"891","peat-sediment",0.0210059741761418
"892","peat-sediment",0.0232222008094045
"893","sediment",0.25872037001349
"894","sediment",0.0769897860859511
"895","soil-sediment",0.0508768548853343
"896","soil-sediment",0.0114665638851417
"897","sediment",0.179514357294276
"898","peat-sediment",0.0566583156677587
"899","peat-sediment",0.0307380998265562
"900","peat-sediment",0.122566968587396
"901","sediment",0.0139718635575256
"902","sediment",0.219984582771247
"903","peat-sediment",0.124686837540952
"904","soil-sediment",0.0249566390441318
"905","peat-sediment",0.0646560030834458
"906","peat-sediment",0.0438427442667181
"907","peat-sediment",0.0602235498169205
"908","soil-sediment",0.0177298130661013
"909","soil-sediment",0.0150317980343033
"910","soil-sediment",0.0167662362690306
"911","peat-sediment",0.0790132973597996
"912","peat-sediment",0.0349778377336674
"913","sediment",0.122952399306225
"914","sediment",0.0740990556947388
"915","sediment",0.1471381769127
"916","peat-sediment",0.0308344575062632
"917","peat-sediment",0.0283291578338793
"918","soil-sediment",0.00819040277510119
"919","peat-sediment",0.0683175949123145
"920","peat-sediment",0.0448063210637888
"921","peat-sediment",0.0364232029292735
"922","peat-sediment",0.0276546540759298
"923","sediment",0.475428791674696
"924","sediment",0.0287145885527077
"925","peat-sediment",0.0163808055502024
"926","soil-sediment",0.00886490653305072
"927","soil-sediment",0.00790132973598001
"928","sediment",0.144151088841781
"929","sediment",0.165060705338215
"930","sediment",0.20177298130661
"931","sediment",0.128637502408942
"932","peat-sediment",0.0764116400077086
"933","peat-sediment",0.0282328001541723
"934","peat-sediment",0.0139718635575256
"935","peat-sediment",0.0120447099633841
"936","sediment",0.201483908267489
"937","peat-sediment",0.0374831374060512
"938","soil-sediment",0.0158026594719599
"939","sediment",0.404798612449412
"940","sediment",0.123337830025053
"941","sediment",0.364906533050684
"942","sediment",0.168144151088842
"943","peat-sediment",0.0242821352861823
"944","soil-sediment",0.0123337830025053
"945","sediment",0.147041819232993
"946","soil-sediment",0.0110811331663133
"947","soil-sediment",0.00655232222008095
"948","sediment",0.150028907303912
"949","sediment",0.0701483908267488
"950","sediment",0.23270379649258
"951","peat-sediment",0.0191751782617074
"952","sediment",0.31007901329736
"953","sediment",0.146560030834457
"954","soil-sediment",0.00337251878974754
"955","peat-sediment",0.0616689150125265
"956","sediment",0.115147427249952
"957","sediment",0.0959722489882444
"958","peat-sediment",0.0572364617460012
"959","sediment",0.111100404702255
"960","sediment",0.0589708999807285
"961","soil-sediment",0.00925033725187896
"962","sediment",0.398824436307574
"963","peat-sediment",0.0178261707458084
"964","soil-sediment",0.0056851031027173
"965","sediment",0.164482559259973
"966","peat-sediment",0.0494314896897283
"967","sediment",0.442763538253999
"968","sediment",0.0321834650221623
"969","peat-sediment",0.0146463673154751
"970","peat-sediment",0.0393139333204856
"971","peat-sediment",0.0156099441125458
"972","soil-sediment",0.00549238774330318
"973","sediment",0.146078242435922
"974","soil-sediment",0.0111774908460204
"975","peat-sediment",0.033147041819233
"976","peat-sediment",0.0264020042397379
"977","sediment",0.473597995760262
"978","sediment",0.0673540181152438
"979","sediment",0.330217768356138
"980","soil-sediment",0.0110811331663133
"981","peat-sediment",0.059645403738678
"982","sediment",0.370880709192523
"983","sediment",0.328386972441704
"984","sediment",0.267488918866834
"985","sediment",0.226922335710156
"986","sediment",0.0698593177876277
"987","peat-sediment",0.0266910772788591
"988","sediment",0.182308730005781
"989","sediment",0.349103873578724
"990","peat-sediment",0.039699364039314
"991","sediment",0.0647523607631528
"992","soil-sediment",0.00433609558681824
"993","peat-sediment",0.055694738870688
"994","sediment",0.282809789940258
"995","sediment",0.0282328001541723
"996","peat-sediment",0.0168625939487377
"997","soil-sediment",0.00597417614183848
"998","sediment",0.204278280978994
"999","peat-sediment",0.0303526691077279
"1000","sediment",0.235979957602621
"1001","sediment",0.0892272114087492
"1002","sediment",0.0912507226825978
"1003","soil-sediment",0.00722682597803048
"1004","soil-sediment",0.00847947581422237
"1005","sediment",0.153497783773367
"1006","soil-sediment",0.00799768741568707
"1007","peat-sediment",0.0480824821738293
"1008","peat-sediment",0.017248024667566
"1009","sediment",0.1471381769127
"1010","sediment",0.312777028329158
"1011","sediment",0.296974368857198
"1012","peat-sediment",0.0166698785893236
"1013","peat-sediment",0.0307380998265562
"1014","soil-sediment",0.0111774908460204
"1015","sediment",0.283387936018501
"1016","peat-sediment",0.0404702254769705
"1017","peat-sediment",0.0401811524378493
"1018","sediment",0.328868760840239
"1019","peat-sediment",0.0585854692619002
"1020","peat-sediment",0.0435536712275968
"1021","sediment",0.0367122759683947
"1022","peat-sediment",0.00115629215648483
"1023","peat-sediment",0.0143572942763538
"1024","sediment",0.345538639429563
"1025","soil-sediment",0.00674503757949507
"1026","peat-sediment",0.0128155714010406
"1027","sediment",0.284255155135864
"1028","sediment",0.283098862979379
"1029","peat-sediment",0.0407592985160917
"1030","peat-sediment",0.0109847754866063
"1031","sediment",0.428213528618231
"1032","peat-sediment",0.00857583349392943
"1033","peat-sediment",0.0124301406822124
"1034","peat-sediment",0.017151666987859
"1035","sediment",0.153786856812488
"1036","peat-sediment",0.0265947195991521
"1037","sediment",0.131142802081326
"1038","soil-sediment",0.0151281557140104
"1039","soil-sediment",0.00732318365773754
"1040","peat-sediment",0.0237039892079399
"1041","peat-sediment",0.00510695702447483
"1042","sediment",0.0867219117363653
"1043","peat-sediment",0.0179225284255156
"1044","peat-sediment",0.0277510117556369
"1045","sediment",0.181248795529004
"1046","sediment",0.0227404124108691
"1047","sediment",0.0671613027558297
"1048","sediment",0.244652148776258
"1049","peat-sediment",0.019946039699364
"1050","soil-sediment",0.0239930622470611
"1051","peat-sediment",0.043650028907304
"1052","soil-sediment",0.0130082867604548
"1053","peat-sediment",0.0177298130661013
"1054","peat-sediment",0.0800732318365773
"1055","peat-sediment",0.0487569859317788
"1056","sediment",0.082193100790133
"1057","sediment",0.175274619387165
"1058","peat-sediment",0.0235112738485257
"1059","peat-sediment",0.0817113123915976
"1060","sediment",0.255347851223742
"1061","peat-sediment",0.0830603199074966
"1062","sediment",0.438331084987474
"1063","peat-sediment",0.0663904413181731
"1064","soil-sediment",0.00626324918095977
"1065","sediment",0.254962420504914
"1066","peat-sediment",0.107727885912507
"1067","peat-sediment",0.0438427442667181
"1068","soil-sediment",0.00944305261129308
"1069","peat-sediment",0.013297359799576
"1070","soil-sediment",0.00732318365773754
"1071","peat-sediment",0.0140682212372326
"1072","soil-sediment",0.0146463673154751
"1073","soil-sediment",0.00876854885334366
"1074","soil-sediment",0.00905762189246484
"1075","soil-sediment",0.00857583349392943
"1076","peat-sediment",0.0166698785893236
"1077","peat-sediment",0.0810368086336481
"1078","peat-sediment",0.0573328194257082
"1079","sediment",0.111774908460204
"1080","peat-sediment",0.0175370977066872
"1081","peat-sediment",0.0227404124108691
"1082","sediment",0.0232222008094045
"1083","sediment",0.27683561379842
"1084","sediment",0.107438812873386
"1085","sediment",0.185681248795529
"1086","peat-sediment",0.0555983811909809
"1087","sediment",0.126324918095972
"1088","sediment",0.0703411061861631
"1089","sediment",0.1771054153016
"1090","peat-sediment",0.0192715359414145
"1091","soil-sediment",0.00828676045480825
"1092","sediment",0.0546348043939102
"1093","sediment",0.106282520716901
"1094","peat-sediment",0.0359414145307381
"1095","sediment",0.119194449797649
"1096","peat-sediment",0.0221622663326267
"1097","peat-sediment",0.0283291578338793
"1098","soil-sediment",0.0102139140489497
"1099","peat-sediment",0.0468298323376373
"1100","peat-sediment",0.0368086336481017
"1101","sediment",0.0535748699171325
"1102","soil-sediment",0.00828676045480825
"1103","peat-sediment",0.0128155714010406
"1104","sediment",0.254576989786086
"1105","sediment",0.00761225669685872
"1106","peat-sediment",0.101946425130083
"1107","peat-sediment",0.0565619579880516
"1108","sediment",0.190210059741761
"1109","soil-sediment",0.00809404509539413
"1110","sediment",0.39863172094816
"1111","peat-sediment",0.063596068606668
"1112","soil-sediment",0.00857583349392943
"1113","peat-sediment",0.0638851416457892
"1114","peat-sediment",0.0501059934476777
"1115","peat-sediment",0.0632106378878396
"1116","peat-sediment",0.0291000192715359
"1117","soil-sediment",0.0127192137213336
"1118","soil-sediment",0.00847947581422237
"1119","peat-sediment",0.000674503757949529
"1120","peat-sediment",0.04509539410291
"1121","sediment",0.086143765658123
"1122","sediment",0.305646560030834
"1123","peat-sediment",0.000385430718828239
"1124","soil-sediment",0.0125264983619194
"1125","sediment",0.145114665638851
"1126","soil-sediment",0.0109847754866063
"1127","peat-sediment",0.0246675660050106
"1128","sediment",0.351416457891694
"1129","soil-sediment",0.0143572942763538
"1130","soil-sediment",0.00693775293890919
"1131","soil-sediment",0.00770861437656578
"1132","peat-sediment",0.0178261707458084
"1133","sediment",0.0863364810175371
"1134","peat-sediment",0.0209096164964347
"1135","sediment",0.0452881094623242
"1136","sediment",0.0409520138755058
"1137","peat-sediment",0.019849682019657
"1138","peat-sediment",0.0230294854499904
"1139","sediment",0.161880901907882
"1140","sediment",0.274908460204278
"1141","peat-sediment",0.0592599730198496
"1142","sediment",0.283677009057622
"1143","peat-sediment",0.0537675852765466
"1144","peat-sediment",0.00905762189246484
"1145","peat-sediment",0.0446136057043747
"1146","peat-sediment",0.00057814607824247
"1147","peat-sediment",0.0181152437849297
"1148","soil-sediment",0.0232222008094045
"1149","peat-sediment",0.0604162651763346
"1150","soil-sediment",0.0102139140489497
"1151","peat-sediment",0.0110811331663133
"1152","sediment",0.0353632684524957
